Year,x,q(x),l(x),d(x),L(x),T(x),e(x),D(x),M(x),A(x),N(x),a(x),12a(x)
2066,105,0.308471,1679,518,1420,4062,2.42,154,144,0.9368,434,2.8115,28.24
2066,106,0.326979,1161,380,971,2642,2.28,104,98,0.9397,279,2.6799,26.66
2066,107,0.346598,782,271,646,1671,2.14,69,65,0.9426,175,2.5534,25.14
2066,108,0.367393,511,188,417,1024,2.01,44,41,0.9453,107,2.4321,23.69
2066,109,0.389437,323,126,260,608,1.88,27,26,0.9479,63,2.3159,22.29
2066,110,0.412803,197,81,157,347,1.76,16,15,0.9504,36,2.2047,20.96
2066,111,0.437571,116,51,90,191,1.65,9,9,0.9528,19,2.0988,19.69
2066,112,0.463826,65,30,50,100,1.54,5,5,0.9551,10,1.9987,18.48
2066,113,0.491655,35,17,26,50,1.44,3,3,0.9572,5,1.9055,17.37
2066,114,0.517965,18,9,13,24,1.35,1,1,0.9590,2,1.8221,16.37
2066,115,0.543863,9,5,6,11,1.27,1,1,0.9608,1,1.7448,15.44
2066,116,0.571057,4,2,3,5,1.19,0,0,0.9624,0,1.6704,14.54
2066,117,0.599609,2,1,1,2,1.12,0,0,0.9641,0,1.5989,13.69
2066,118,0.629590,1,0,0,1,1.05,0,0,0.9656,0,1.5301,12.86
2066,119,0.661069,0,0,0,0,0.98,0,0,0.9671,0,1.4640,12.07
2067,0,0.002298,100000,230,99799,8520166,85.20,100000,15227,0.1523,3770534,37.7053,446.96
2067,1,0.000174,99770,17,99762,8420367,84.40,97527,15003,0.1538,3670534,37.6361,446.13
2067,2,0.000102,99753,10,99748,8320605,83.41,95318,14986,0.1572,3573007,37.4852,444.32
2067,3,0.000086,99743,9,99738,8220857,82.42,93165,14977,0.1608,3477690,37.3282,442.44
2067,4,0.000073,99734,7,99730,8121119,81.43,91063,14969,0.1644,3384524,37.1669,440.50
2067,5,0.000064,99727,6,99724,8021389,80.43,89009,14962,0.1681,3293462,37.0015,438.52
2067,6,0.000058,99720,6,99717,7921665,79.44,87002,14957,0.1719,3204453,36.8319,436.48
2067,7,0.000054,99715,5,99712,7821948,78.44,85041,14952,0.1758,3117451,36.6581,434.40
2067,8,0.000052,99709,5,99707,7722236,77.45,83125,14947,0.1798,3032409,36.4803,432.26
2067,9,0.000052,99704,5,99701,7622529,76.45,81252,14943,0.1839,2949285,36.2982,430.08
2067,10,0.000054,99699,5,99696,7522828,75.46,79421,14939,0.1881,2868033,36.1119,427.84
2067,11,0.000059,99693,6,99691,7423132,74.46,77631,14935,0.1924,2788612,35.9214,425.56
2067,12,0.000067,99688,7,99684,7323441,73.46,75881,14930,0.1968,2710982,35.7267,423.22
2067,13,0.000080,99681,8,99677,7223757,72.47,74170,14925,0.2012,2635101,35.5278,420.83
2067,14,0.000100,99673,10,99668,7124080,71.47,72497,14920,0.2058,2560930,35.3248,418.40
2067,15,0.000129,99663,13,99656,7024412,70.48,70860,14912,0.2105,2488434,35.1178,415.91
2067,16,0.000162,99650,16,99642,6924756,69.49,69258,14904,0.2152,2417574,34.9070,413.38
2067,17,0.000199,99634,20,99624,6825114,68.50,67689,14893,0.2200,2348317,34.6925,410.81
2067,18,0.000238,99614,24,99602,6725490,67.52,66154,14879,0.2249,2280627,34.4743,408.19
2067,19,0.000274,99590,27,99577,6625888,66.53,64652,14864,0.2299,2214473,34.2524,405.53
2067,20,0.000307,99563,31,99548,6526311,65.55,63181,14847,0.2350,2149821,34.0265,402.82
2067,21,0.000336,99532,33,99516,6426764,64.57,61741,14828,0.2402,2086640,33.7965,400.06
2067,22,0.000363,99499,36,99481,6327248,63.59,60333,14807,0.2454,2024899,33.5621,397.24
2067,23,0.000390,99463,39,99443,6227767,62.61,58955,14786,0.2508,1964566,33.3231,394.38
2067,24,0.000416,99424,41,99403,6128323,61.64,57607,14763,0.2563,1905611,33.0794,391.45
2067,25,0.000444,99383,44,99361,6028920,60.66,56289,14740,0.2619,1848004,32.8309,388.47
2067,26,0.000475,99339,47,99315,5929559,59.69,54999,14716,0.2676,1791715,32.5775,385.43
2067,27,0.000509,99291,51,99266,5830245,58.72,53737,14690,0.2734,1736717,32.3191,382.33
2067,28,0.000547,99241,54,99214,5730978,57.75,52502,14663,0.2793,1682980,32.0558,379.17
2067,29,0.000588,99187,58,99157,5631765,56.78,51293,14635,0.2853,1630478,31.7875,375.95
2067,30,0.000633,99128,63,99097,5532607,55.81,50110,14606,0.2915,1579185,31.5141,372.67
2067,31,0.000678,99065,67,99032,5433511,54.85,48953,14575,0.2977,1529075,31.2357,369.33
2067,32,0.000719,98998,71,98963,5334479,53.88,47820,14542,0.3041,1480122,30.9521,365.92
2067,33,0.000755,98927,75,98890,5235516,52.92,46711,14509,0.3106,1432302,30.6630,362.46
2067,34,0.000785,98852,78,98814,5136626,51.96,45626,14474,0.3172,1385591,30.3682,358.92
2067,35,0.000816,98775,81,98735,5037812,51.00,44566,14439,0.3240,1339965,30.0673,355.31
2067,36,0.000851,98694,84,98652,4939078,50.04,43528,14404,0.3309,1295399,29.7601,351.62
2067,37,0.000892,98610,88,98566,4840426,49.09,42513,14367,0.3380,1251871,29.4467,347.86
2067,38,0.000934,98522,92,98476,4741860,48.13,41520,14330,0.3451,1209358,29.1269,344.02
2067,39,0.000970,98430,95,98383,4643383,47.17,40549,14293,0.3525,1167838,28.8007,340.11
2067,40,0.000999,98335,98,98286,4545001,46.22,39599,14254,0.3600,1127289,28.4678,336.11
2067,41,0.001027,98237,101,98186,4446715,45.27,38670,14215,0.3676,1087690,28.1276,332.03
2067,42,0.001062,98136,104,98084,4348529,44.31,37762,14177,0.3754,1049020,27.7801,327.86
2067,43,0.001111,98032,109,97977,4250445,43.36,36873,14137,0.3834,1011259,27.4251,323.60
2067,44,0.001177,97923,115,97865,4152468,42.41,36004,14097,0.3915,974385,27.0630,319.26
2067,45,0.001258,97807,123,97746,4054603,41.46,35153,14056,0.3998,938381,26.6939,314.83
2067,46,0.001350,97684,132,97618,3956858,40.51,34320,14013,0.4083,903228,26.3179,310.32
2067,47,0.001451,97552,142,97482,3859239,39.56,33503,13967,0.4169,868908,25.9352,305.72
2067,48,0.001570,97411,153,97334,3761757,38.62,32702,13920,0.4257,835405,25.5458,301.05
2067,49,0.001715,97258,167,97175,3664423,37.68,31917,13870,0.4346,802702,25.1499,296.30
2067,50,0.001889,97091,183,96999,3567249,36.74,31146,13816,0.4436,770786,24.7478,291.47
2067,51,0.002077,96908,201,96807,3470249,35.81,30388,13759,0.4528,739640,24.3399,286.58
2067,52,0.002278,96706,220,96596,3373442,34.88,29643,13697,0.4621,709252,23.9264,281.62
2067,53,0.002498,96486,241,96366,3276846,33.96,28911,13631,0.4715,679609,23.5073,276.59
2067,54,0.002742,96245,264,96113,3180480,33.05,28190,13560,0.4810,650699,23.0826,271.49
2067,55,0.003007,95981,289,95837,3084367,32.14,27481,13485,0.4907,622509,22.6526,266.33
2067,56,0.003287,95693,315,95535,2988530,31.23,26782,13404,0.5005,595028,22.2174,261.11
2067,57,0.003574,95378,341,95208,2892995,30.33,26094,13318,0.5104,568246,21.7770,255.82
2067,58,0.003863,95037,367,94854,2797787,29.44,25416,13227,0.5204,542152,21.3311,250.47
2067,59,0.004152,94670,393,94474,2702933,28.55,24749,13131,0.5306,516736,20.8794,245.05
2067,60,0.004440,94277,419,94068,2608460,27.67,24092,13030,0.5409,491988,20.4214,239.56
2067,61,0.004720,93858,443,93637,2514392,26.79,23446,12926,0.5513,467896,19.9567,233.98
2067,62,0.005001,93415,467,93182,2420755,25.91,22810,12818,0.5619,444450,19.4847,228.32
2067,63,0.005328,92948,495,92701,2327573,25.04,22186,12706,0.5727,421640,19.0049,222.56
2067,64,0.005777,92453,534,92186,2234872,24.17,21572,12591,0.5837,399454,18.5177,216.71
2067,65,0.006385,91919,587,91626,2142686,23.31,20965,12469,0.5948,377883,18.0247,210.80
2067,66,0.006963,91332,636,91014,2051061,22.46,20363,12338,0.6059,356918,17.5282,204.84
2067,67,0.007536,90696,683,90354,1960047,21.61,19766,12199,0.6172,336555,17.0269,198.82
2067,68,0.008179,90013,736,89645,1869692,20.77,19176,12054,0.6286,316789,16.5200,192.74
2067,69,0.008949,89276,799,88877,1780047,19.94,18592,11900,0.6401,297613,16.0079,186.59
2067,70,0.009880,88478,874,88040,1691170,19.11,18011,11738,0.6517,279021,15.4917,180.40
2067,71,0.010989,87603,963,87122,1603130,18.30,17432,11564,0.6634,261010,14.9729,174.18
2067,72,0.012269,86641,1063,86109,1516008,17.50,16853,11377,0.6751,243578,14.4531,167.94
2067,73,0.013681,85578,1171,84992,1429899,16.71,16272,11175,0.6867,226725,13.9335,161.70
2067,74,0.015184,84407,1282,83766,1344906,15.93,15688,10957,0.6984,210453,13.4145,155.47
2067,75,0.016797,83125,1396,82427,1261140,15.17,15103,10724,0.7101,194765,12.8958,149.25
2067,76,0.018583,81729,1519,80970,1178713,14.42,14515,10476,0.7217,179662,12.3774,143.03
2067,77,0.020621,80210,1654,79383,1097743,13.69,13925,10212,0.7334,165147,11.8594,136.81
2067,78,0.022972,78556,1805,77654,1018360,12.96,13332,9932,0.7450,151221,11.3431,130.62
2067,79,0.025687,76752,1971,75766,940706,12.26,12732,9632,0.7565,137890,10.8298,124.46
2067,80,0.028815,74780,2155,73703,864940,11.57,12127,9313,0.7680,125157,10.3210,118.35
2067,81,0.032414,72625,2354,71448,791238,10.89,11512,8971,0.7793,113031,9.8183,112.32
2067,82,0.036577,70271,2570,68986,719789,10.24,10889,8606,0.7904,101518,9.3233,106.38
2067,83,0.041491,67701,2809,66296,650803,9.61,10255,8217,0.8013,90630,8.8380,100.56
2067,84,0.047484,64892,3081,63351,584507,9.01,9608,7801,0.8119,80375,8.3653,94.88
2067,85,0.054727,61811,3383,60119,521155,8.43,8946,7355,0.8222,70767,7.9104,89.42
2067,86,0.062173,58428,3633,56612,461036,7.89,8266,6876,0.8319,61821,7.4786,84.24
2067,87,0.069955,54795,3833,52879,404425,7.38,7578,6374,0.8411,53555,7.0670,79.30
2067,88,0.078442,50962,3998,48963,351546,6.90,6890,5856,0.8500,45976,6.6733,74.58
2067,89,0.087893,46964,4128,44901,302583,6.44,6206,5328,0.8584,39087,6.2979,70.07
2067,90,0.098374,42837,4214,40730,257682,6.02,5534,4794,0.8664,32880,5.9420,65.80
2067,91,0.109903,38623,4245,36500,216952,5.62,4877,4262,0.8739,27347,5.6072,61.79
2067,92,0.122469,34378,4210,32273,180452,5.25,4243,3738,0.8809,22470,5.2951,58.04
2067,93,0.135892,30168,4100,28118,148179,4.91,3640,3230,0.8874,18226,5.0072,54.59
2067,94,0.149662,26068,3901,24117,120061,4.61,3075,2747,0.8933,14586,4.7440,51.43
2067,95,0.163591,22167,3626,20354,95944,4.33,2556,2297,0.8987,11512,4.5042,48.55
2067,96,0.177464,18540,3290,16895,75590,4.08,2090,1888,0.9036,8956,4.2860,45.93
2067,97,0.191045,15250,2913,13793,58695,3.85,1680,1526,0.9081,6866,4.0868,43.54
2067,98,0.204087,12337,2518,11078,44902,3.64,1329,1212,0.9122,5186,3.9035,41.34
2067,99,0.216333,9819,2124,8757,33824,3.44,1034,947,0.9161,3858,3.7320,39.28
2067,100,0.229313,7695,1765,6813,25067,3.26,792,728,0.9198,2824,3.5663,37.30
2067,101,0.243071,5930,1441,5210,18254,3.08,597,551,0.9234,2032,3.4065,35.38
2067,102,0.257656,4489,1157,3911,13045,2.91,441,409,0.9269,1436,3.2524,33.53
2067,103,0.273115,3332,910,2877,9134,2.74,320,298,0.9302,994,3.1039,31.75
2067,104,0.289502,2422,701,2072,6257,2.58,228,212,0.9334,674,2.9610,30.03
2067,105,0.306872,1721,528,1457,4186,2.43,158,148,0.9365,446,2.8236,28.38
2067,106,0.325284,1193,388,999,2729,2.29,107,101,0.9395,288,2.6914,26.80
2067,107,0.344801,805,278,666,1730,2.15,71,67,0.9423,181,2.5645,25.27
2067,108,0.365489,527,193,431,1064,2.02,45,43,0.9451,111,2.4428,23.81
2067,109,0.387419,335,130,270,633,1.89,28,27,0.9477,65,2.3261,22.41
2067,110,0.410664,205,84,163,363,1.77,17,16,0.9502,37,2.2146,21.08
2067,111,0.435304,121,53,95,200,1.66,10,9,0.9526,20,2.1084,19.80
2067,112,0.461422,68,31,52,106,1.55,5,5,0.9549,11,2.0079,18.59
2067,113,0.489107,37,18,28,53,1.45,3,3,0.9570,5,1.9145,17.47
2067,114,0.515111,19,10,14,26,1.36,1,1,0.9588,3,1.8311,16.47
2067,115,0.540867,9,5,7,12,1.28,1,1,0.9606,1,1.7534,15.54
2067,116,0.567910,4,2,3,5,1.20,0,0,0.9623,1,1.6787,14.64
2067,117,0.596306,2,1,1,2,1.13,0,0,0.9639,0,1.6068,13.78
2067,118,0.626121,1,0,1,1,1.06,0,0,0.9654,0,1.5377,12.95
2067,119,0.657427,0,0,0,0,0.99,0,0,0.9669,0,1.4714,12.16
2068,0,0.002261,100000,226,99803,8527680,85.28,100000,15197,0.1520,3771876,37.7188,447.13
2068,1,0.000171,99774,17,99765,8427877,84.47,97531,14976,0.1536,3671876,37.6484,446.28
2068,2,0.000101,99757,10,99752,8328112,83.48,95322,14960,0.1569,3574345,37.4977,444.47
2068,3,0.000085,99747,9,99743,8228360,82.49,93169,14951,0.1605,3479023,37.3410,442.59
2068,4,0.000072,99738,7,99735,8128618,81.50,91067,14943,0.1641,3385854,37.1800,440.66
2068,5,0.000063,99731,6,99728,8028883,80.51,89013,14936,0.1678,3294788,37.0148,438.68
2068,6,0.000057,99725,6,99722,7929155,79.51,87006,14931,0.1716,3205775,36.8455,436.65
2068,7,0.000053,99719,5,99716,7829433,78.51,85045,14926,0.1755,3118769,36.6720,434.56
2068,8,0.000051,99714,5,99711,7729717,77.52,83128,14922,0.1795,3033724,36.4944,432.43
2068,9,0.000051,99709,5,99706,7630006,76.52,81255,14917,0.1836,2950595,36.3126,430.25
2068,10,0.000053,99704,5,99701,7530300,75.53,79424,14913,0.1878,2869340,36.1267,428.02
2068,11,0.000058,99698,6,99695,7430599,74.53,77635,14909,0.1920,2789916,35.9365,425.74
2068,12,0.000067,99692,7,99689,7330903,73.54,75885,14905,0.1964,2712281,35.7421,423.41
2068,13,0.000079,99686,8,99682,7231214,72.54,74174,14900,0.2009,2636396,35.5435,421.02
2068,14,0.000099,99678,10,99673,7131532,71.55,72500,14894,0.2054,2562222,35.3408,418.59
2068,15,0.000128,99668,13,99662,7031859,70.55,70863,14887,0.2101,2489722,35.1341,416.11
2068,16,0.000161,99655,16,99647,6932198,69.56,69261,14878,0.2148,2418859,34.9237,413.58
2068,17,0.000198,99639,20,99629,6832550,68.57,67693,14867,0.2196,2349598,34.7095,411.01
2068,18,0.000236,99620,24,99608,6732921,67.59,66158,14854,0.2245,2281904,34.4917,408.40
2068,19,0.000272,99596,27,99582,6633313,66.60,64655,14839,0.2295,2215746,34.2701,405.74
2068,20,0.000304,99569,30,99554,6533731,65.62,63185,14822,0.2346,2151091,34.0446,403.03
2068,21,0.000333,99539,33,99522,6434177,64.64,61745,14803,0.2397,2087906,33.8149,400.28
2068,22,0.000361,99505,36,99488,6334655,63.66,60337,14783,0.2450,2026161,33.5808,397.47
2068,23,0.000387,99470,38,99450,6235167,62.68,58959,14762,0.2504,1965824,33.3422,394.61
2068,24,0.000413,99431,41,99411,6135717,61.71,57611,14739,0.2558,1906865,33.0989,391.69
2068,25,0.000441,99390,44,99368,6036307,60.73,56293,14716,0.2614,1849254,32.8507,388.71
2068,26,0.000471,99346,47,99323,5936938,59.76,55003,14692,0.2671,1792961,32.5976,385.67
2068,27,0.000505,99299,50,99274,5837616,58.79,53741,14667,0.2729,1737958,32.3396,382.58
2068,28,0.000542,99249,54,99222,5738341,57.82,52506,14640,0.2788,1684218,32.0766,379.42
2068,29,0.000583,99195,58,99166,5639119,56.85,51298,14612,0.2848,1631711,31.8087,376.20
2068,30,0.000628,99138,62,99106,5539953,55.88,50115,14583,0.2910,1580414,31.5356,372.93
2068,31,0.000672,99075,67,99042,5440846,54.92,48958,14552,0.2972,1530299,31.2576,369.59
2068,32,0.000713,99009,71,98973,5341804,53.95,47825,14520,0.3036,1481341,30.9743,366.19
2068,33,0.000749,98938,74,98901,5242831,52.99,46716,14487,0.3101,1433516,30.6856,362.73
2068,34,0.000779,98864,77,98825,5143930,52.03,45632,14452,0.3167,1386800,30.3912,359.19
2068,35,0.000809,98787,80,98747,5045104,51.07,44571,14418,0.3235,1341168,30.0906,355.59
2068,36,0.000844,98707,83,98665,4946357,50.11,43534,14382,0.3304,1296597,29.7838,351.91
2068,37,0.000884,98624,87,98580,4847692,49.15,42519,14347,0.3374,1253064,29.4707,348.15
2068,38,0.000925,98537,91,98491,4749112,48.20,41526,14310,0.3446,1210545,29.1513,344.32
2068,39,0.000961,98445,95,98398,4650621,47.24,40555,14272,0.3519,1169018,28.8254,340.40
2068,40,0.000990,98351,97,98302,4552222,46.29,39605,14234,0.3594,1128463,28.4928,336.41
2068,41,0.001017,98253,100,98204,4453920,45.33,38676,14196,0.3670,1088858,28.1530,332.34
2068,42,0.001052,98154,103,98102,4355717,44.38,37768,14157,0.3748,1050181,27.8058,328.17
2068,43,0.001101,98050,108,97996,4257615,43.42,36880,14119,0.3828,1012413,27.4512,323.91
2068,44,0.001166,97942,114,97885,4159619,42.47,36012,14079,0.3910,975532,27.0894,319.57
2068,45,0.001246,97828,122,97767,4061733,41.52,35161,14038,0.3992,939521,26.7206,315.15
2068,46,0.001336,97706,131,97641,3963966,40.57,34328,13995,0.4077,904360,26.3450,310.64
2068,47,0.001437,97576,140,97506,3866325,39.62,33511,13950,0.4163,870032,25.9626,306.05
2068,48,0.001555,97436,151,97360,3768819,38.68,32710,13903,0.4250,836521,25.5735,301.38
2068,49,0.001698,97284,165,97201,3671460,37.74,31925,13853,0.4339,803811,25.1778,296.63
2068,50,0.001871,97119,182,97028,3574258,36.80,31155,13800,0.4430,771885,24.7760,291.81
2068,51,0.002057,96937,199,96837,3477230,35.87,30397,13743,0.4521,740731,24.3684,286.92
2068,52,0.002257,96738,218,96629,3380393,34.94,29653,13682,0.4614,710334,23.9552,281.96
2068,53,0.002475,96519,239,96400,3283764,34.02,28921,13617,0.4708,680681,23.5363,276.94
2068,54,0.002715,96281,261,96150,3187364,33.10,28200,13547,0.4804,651761,23.1118,271.84
2068,55,0.002978,96019,286,95876,3091214,32.19,27491,13472,0.4900,623560,22.6820,266.68
2068,56,0.003255,95733,312,95577,2995338,31.29,26793,13392,0.4998,596069,22.2469,261.46
2068,57,0.003539,95422,338,95253,2899761,30.39,26106,13307,0.5097,569275,21.8066,256.18
2068,58,0.003824,95084,364,94902,2804508,29.50,25428,13216,0.5197,543170,21.3607,250.83
2068,59,0.004111,94720,389,94526,2709606,28.61,24762,13121,0.5299,517741,20.9090,245.41
2068,60,0.004396,94331,415,94124,2615081,27.72,24105,13022,0.5402,492980,20.4509,239.91
2068,61,0.004672,93916,439,93697,2520957,26.84,23460,12918,0.5507,468874,19.9862,234.33
2068,62,0.004950,93477,463,93246,2427260,25.97,22825,12811,0.5613,445414,19.5140,228.67
2068,63,0.005275,93015,491,92769,2334014,25.09,22202,12701,0.5721,422589,19.0340,222.91
2068,64,0.005724,92524,530,92259,2241245,24.22,21588,12586,0.5830,400387,18.5467,217.06
2068,65,0.006334,91994,583,91703,2148985,23.36,20982,12465,0.5941,378799,18.0536,211.14
2068,66,0.006911,91412,632,91096,2057282,22.51,20380,12336,0.6053,357817,17.5570,205.18
2068,67,0.007481,90780,679,90441,1966186,21.66,19784,12198,0.6165,337437,17.0557,199.17
2068,68,0.008120,90101,732,89735,1875746,20.82,19195,12053,0.6279,317652,16.5488,193.09
2068,69,0.008885,89369,794,88972,1786011,19.98,18611,11901,0.6395,298457,16.0366,186.94
2068,70,0.009809,88575,869,88141,1697038,19.16,18031,11739,0.6511,279846,15.5204,180.74
2068,71,0.010911,87706,957,87228,1608897,18.34,17453,11566,0.6627,261815,15.0015,174.52
2068,72,0.012182,86749,1057,86221,1521670,17.54,16874,11380,0.6744,244363,14.4815,168.28
2068,73,0.013586,85693,1164,85111,1435449,16.75,16294,11179,0.6861,227489,13.9617,162.04
2068,74,0.015079,84528,1275,83891,1350338,15.97,15711,10963,0.6978,211195,13.4424,155.81
2068,75,0.016683,83254,1389,82559,1266447,15.21,15126,10731,0.7094,195484,12.9235,149.58
2068,76,0.018457,81865,1511,81109,1183888,14.46,14540,10485,0.7211,180358,12.4047,143.36
2068,77,0.020483,80354,1646,79531,1102778,13.72,13950,10222,0.7328,165818,11.8864,137.14
2068,78,0.022818,78708,1796,77810,1023247,13.00,13357,9943,0.7444,151868,11.3696,130.94
2068,79,0.025516,76912,1962,75931,945437,12.29,12759,9645,0.7559,138510,10.8558,124.77
2068,80,0.028624,74950,2145,73877,869506,11.60,12154,9327,0.7674,125751,10.3465,118.66
2068,81,0.032200,72804,2344,71632,795629,10.93,11541,8987,0.7787,113597,9.8432,112.62
2068,82,0.036338,70460,2560,69180,723997,10.28,10918,8623,0.7898,102057,9.3476,106.67
2068,83,0.041228,67900,2799,66500,654818,9.64,10285,8236,0.8008,91139,8.8616,100.84
2068,84,0.047201,65100,3073,63564,588318,9.04,9639,7821,0.8114,80854,8.3883,95.16
2068,85,0.054428,62027,3376,60339,524754,8.46,8977,7376,0.8217,71215,7.9326,89.69
2068,86,0.061848,58651,3627,56838,464414,7.92,8298,6899,0.8314,62238,7.5003,84.50
2068,87,0.069595,55024,3829,53109,407577,7.41,7610,6397,0.8406,53940,7.0882,79.56
2068,88,0.078038,51195,3995,49197,354467,6.92,6921,5879,0.8495,46330,6.6941,74.83
2068,89,0.087438,47199,4127,45136,305270,6.47,6237,5351,0.8579,39409,6.3181,70.32
2068,90,0.097863,43072,4215,40965,260135,6.04,5564,4818,0.8660,33172,5.9617,66.04
2068,91,0.109332,38857,4248,36733,219170,5.64,4907,4286,0.8735,27607,5.6265,62.02
2068,92,0.121832,34609,4216,32501,182437,5.27,4272,3762,0.8805,22701,5.3139,58.27
2068,93,0.135186,30392,4109,28338,149936,4.93,3667,3253,0.8870,18429,5.0253,54.80
2068,94,0.148887,26284,3913,24327,121598,4.63,3100,2768,0.8929,14762,4.7616,51.64
2068,95,0.162745,22370,3641,20550,97271,4.35,2579,2317,0.8983,11661,4.5213,48.76
2068,96,0.176548,18730,3307,17076,76721,4.10,2111,1907,0.9033,9082,4.3025,46.13
2068,97,0.190061,15423,2931,13957,59644,3.87,1699,1542,0.9078,6971,4.1028,43.73
2068,98,0.203036,12492,2536,11224,45687,3.66,1345,1227,0.9119,5272,3.9190,41.53
2068,99,0.215218,9955,2143,8884,34463,3.46,1048,960,0.9158,3927,3.7469,39.46
2068,100,0.228131,7813,1782,6922,25579,3.27,804,739,0.9195,2879,3.5808,37.47
2068,101,0.241819,6031,1458,5301,18657,3.09,607,560,0.9231,2075,3.4204,35.54
2068,102,0.256328,4572,1172,3986,13356,2.92,450,417,0.9266,1468,3.2658,33.69
2068,103,0.271708,3400,924,2938,9370,2.76,327,304,0.9299,1019,3.1169,31.90
2068,104,0.288010,2476,713,2120,6431,2.60,233,217,0.9331,692,2.9735,30.18
2068,105,0.305291,1763,538,1494,4312,2.45,162,152,0.9362,459,2.8355,28.53
2068,106,0.323608,1225,396,1027,2818,2.30,110,103,0.9392,297,2.7029,26.94
2068,107,0.343025,828,284,686,1791,2.16,73,69,0.9421,187,2.5756,25.41
2068,108,0.363606,544,198,445,1104,2.03,47,44,0.9448,115,2.4534,23.94
2068,109,0.385423,346,134,280,659,1.90,29,28,0.9475,68,2.3364,22.54
2068,110,0.408548,213,87,169,379,1.78,17,17,0.9500,39,2.2245,21.19
2068,111,0.433061,126,55,99,210,1.67,10,10,0.9524,21,2.1179,19.91
2068,112,0.459045,71,33,55,111,1.56,6,5,0.9546,11,2.0171,18.71
2068,113,0.486587,39,19,29,56,1.46,3,3,0.9568,6,1.9235,17.58
2068,114,0.512288,20,10,15,27,1.37,1,1,0.9586,3,1.8400,16.58
2068,115,0.537902,10,5,7,12,1.29,1,1,0.9604,1,1.7620,15.64
2068,116,0.564797,4,3,3,5,1.21,0,0,0.9621,1,1.6870,14.74
2068,117,0.593037,2,1,1,2,1.14,0,0,0.9637,0,1.6148,13.88
2068,118,0.622689,1,0,1,1,1.06,0,0,0.9653,0,1.5454,13.04
2068,119,0.653823,0,0,0,0,0.99,0,0,0.9668,0,1.4787,12.24
2069,0,0.002224,100000,222,99806,8535144,85.35,100000,15167,0.1517,3773205,37.7321,447.28
2069,1,0.000169,99778,17,99769,8435338,84.54,97534,14950,0.1533,3673205,37.6606,446.43
2069,2,0.000099,99761,10,99756,8335569,83.56,95325,14934,0.1567,3575671,37.5102,444.62
2069,3,0.000084,99751,8,99747,8235813,82.56,93173,14925,0.1602,3480346,37.3536,442.74
2069,4,0.000071,99742,7,99739,8136067,81.57,91070,14917,0.1638,3387173,37.1929,440.81
2069,5,0.000062,99735,6,99732,8036328,80.58,89017,14911,0.1675,3296102,37.0280,438.84
2069,6,0.000056,99729,6,99726,7936595,79.58,87010,14905,0.1713,3207086,36.8589,436.81
2069,7,0.000053,99723,5,99721,7836869,78.59,85049,14900,0.1752,3120076,36.6857,434.73
2069,8,0.000051,99718,5,99716,7737148,77.59,83132,14896,0.1792,3035027,36.5084,432.60
2069,9,0.000050,99713,5,99711,7637433,76.59,81259,14892,0.1833,2951895,36.3270,430.42
2069,10,0.000052,99708,5,99706,7537722,75.60,79428,14888,0.1874,2870636,36.1413,428.20
2069,11,0.000057,99703,6,99700,7438016,74.60,77638,14884,0.1917,2791208,35.9514,425.92
2069,12,0.000066,99697,7,99694,7338316,73.61,75888,14880,0.1961,2713570,35.7574,423.59
2069,13,0.000078,99691,8,99687,7238622,72.61,74177,14875,0.2005,2637681,35.5591,421.21
2069,14,0.000098,99683,10,99678,7138936,71.62,72504,14869,0.2051,2563504,35.3567,418.78
2069,15,0.000127,99673,13,99667,7039258,70.62,70867,14862,0.2097,2491000,35.1504,416.30
2069,16,0.000160,99661,16,99653,6939591,69.63,69265,14853,0.2144,2420133,34.9403,413.78
2069,17,0.000196,99645,20,99635,6839938,68.64,67697,14842,0.2192,2350868,34.7264,411.22
2069,18,0.000234,99625,23,99613,6740303,67.66,66162,14829,0.2241,2283171,34.5089,408.61
2069,19,0.000270,99602,27,99588,6640690,66.67,64659,14814,0.2291,2217009,34.2877,405.95
2069,20,0.000302,99575,30,99560,6541102,65.69,63188,14797,0.2342,2152350,34.0625,403.25
2069,21,0.000331,99545,33,99528,6441542,64.71,61749,14779,0.2393,2089162,33.8331,400.50
2069,22,0.000358,99512,36,99494,6342014,63.73,60341,14759,0.2446,2027413,33.5994,397.69
2069,23,0.000384,99476,38,99457,6242520,62.75,58963,14738,0.2499,1967072,33.3611,394.83
2069,24,0.000410,99438,41,99418,6143063,61.78,57615,14715,0.2554,1908109,33.1182,391.92
2069,25,0.000437,99397,43,99375,6043645,60.80,56297,14692,0.2610,1850494,32.8703,388.94
2069,26,0.000468,99354,46,99331,5944269,59.83,55007,14668,0.2667,1794197,32.6176,385.91
2069,27,0.000501,99307,50,99282,5844939,58.86,53745,14643,0.2725,1739190,32.3600,382.82
2069,28,0.000538,99258,53,99231,5745657,57.89,52510,14617,0.2784,1685445,32.0973,379.67
2069,29,0.000578,99204,57,99175,5646426,56.92,51302,14589,0.2844,1632935,31.8297,376.46
2069,30,0.000623,99147,62,99116,5547250,55.95,50120,14560,0.2905,1581633,31.5570,373.18
2069,31,0.000667,99085,66,99052,5448134,54.98,48962,14530,0.2968,1531513,31.2793,369.85
2069,32,0.000708,99019,70,98984,5349082,54.02,47830,14498,0.3031,1482550,30.9964,366.46
